"birdID","tagID","datetimeGMT","latitude","longitude","sex"
"6018401",371833,2025-05-14 22:43:06,43.3569755554199,-8.84425449371338,"Male"
"6018401",371833,2025-05-14 22:48:03,43.3575248718262,-8.84393978118896,"Male"
"6018401",371833,2025-05-14 22:53:04,43.3575325012207,-8.84388637542725,"Male"
"6018401",371833,2025-05-14 22:58:02,43.3575668334961,-8.84386730194092,"Male"
"6018401",371833,2025-05-14 23:03:02,43.357608795166,-8.84387302398682,"Male"
"6018401",371833,2025-05-14 23:08:02,43.3575668334961,-8.84391784667969,"Male"
"6018401",371833,2025-05-14 23:13:05,43.3573913574219,-8.84390735626221,"Male"
"6018401",371833,2025-05-14 23:18:02,43.3574028015137,-8.84391689300537,"Male"
"6018401",371833,2025-05-14 23:23:02,43.3572616577148,-8.84368419647217,"Male"
"6018401",371833,2025-05-14 23:28:03,43.3574256896973,-8.84382343292236,"Male"
"6018401",371833,2025-05-14 23:33:02,43.357494354248,-8.84379291534424,"Male"
"6018401",371833,2025-05-14 23:38:03,43.3574333190918,-8.84374046325684,"Male"
"6018401",371833,2025-05-14 23:43:14,43.3573112487793,-8.84378051757812,"Male"
"6018401",371833,2025-05-14 23:48:06,43.3574752807617,-8.84374713897705,"Male"
"6018401",371833,2025-05-14 23:53:03,43.3576240539551,-8.84380722045898,"Male"
"6018401",371833,2025-05-14 23:58:07,43.3574485778809,-8.84374523162842,"Male"
"6018401",371833,2025-05-15 00:03:05,43.3574752807617,-8.84388637542725,"Male"
"6018401",371833,2025-05-15 00:08:04,43.3572769165039,-8.84379196166992,"Male"
"6018401",371833,2025-05-15 00:13:10,43.357479095459,-8.84382724761963,"Male"
"6018401",371833,2025-05-15 00:18:03,43.357250213623,-8.84372901916504,"Male"
"6018401",371833,2025-05-15 00:23:02,43.3573951721191,-8.84379100799561,"Male"
"6018401",371833,2025-05-15 00:28:05,43.357479095459,-8.84378528594971,"Male"
"6018401",371833,2025-05-15 00:33:05,43.3574981689453,-8.84374332427979,"Male"
"6018401",371833,2025-05-15 00:38:08,43.3576583862305,-8.8436450958252,"Male"
"6018401",371833,2025-05-15 00:43:06,43.357666015625,-8.84364891052246,"Male"
"6018401",371833,2025-05-15 00:48:02,43.3574256896973,-8.84370899200439,"Male"
"6018401",371833,2025-05-15 00:53:03,43.3575630187988,-8.84372138977051,"Male"
"6018401",371833,2025-05-15 00:58:03,43.3573417663574,-8.84369373321533,"Male"
"6018401",371833,2025-05-15 01:03:02,43.357364654541,-8.84365940093994,"Male"
"6018401",371833,2025-05-15 01:08:04,43.3575172424316,-8.84375667572021,"Male"
"6018401",371833,2025-05-15 01:13:04,43.3572959899902,-8.84370899200439,"Male"
"6018401",371833,2025-05-15 01:18:03,43.3575325012207,-8.84373569488525,"Male"
"6018401",371833,2025-05-15 01:23:06,43.3574371337891,-8.84413146972656,"Male"
"6018401",371833,2025-05-15 01:28:06,43.3571624755859,-8.84420490264893,"Male"
"6018401",371833,2025-05-15 01:33:18,43.3572654724121,-8.84410953521729,"Male"
"6018401",371833,2025-05-15 01:38:09,43.3571243286133,-8.84405326843262,"Male"
"6018401",371833,2025-05-15 01:43:35,43.3575019836426,-8.84397506713867,"Male"
"6018401",371833,2025-05-15 01:48:01,43.357494354248,-8.84397411346436,"Male"
"6018401",371833,2025-05-15 01:53:01,43.3575210571289,-8.84394836425781,"Male"
"6018401",371833,2025-05-15 01:58:01,43.3575019836426,-8.84396648406982,"Male"
"6018401",371833,2025-05-15 02:03:01,43.3574867248535,-8.84398937225342,"Male"
"6018401",371833,2025-05-15 02:08:01,43.3575172424316,-8.84391784667969,"Male"
"6018401",371833,2025-05-15 02:13:02,43.3575286865234,-8.84393692016602,"Male"
"6018401",371833,2025-05-15 02:18:01,43.3574714660645,-8.84400081634521,"Male"
"6018401",371833,2025-05-15 02:23:03,43.3575286865234,-8.84393215179443,"Male"
"6018401",371833,2025-05-15 02:28:01,43.3575096130371,-8.84395980834961,"Male"
"6018401",371833,2025-05-15 02:33:02,43.357494354248,-8.84390544891357,"Male"
"6018401",371833,2025-05-15 02:38:03,43.3575439453125,-8.84402370452881,"Male"
"6018401",371833,2025-05-15 02:43:02,43.3574981689453,-8.84396648406982,"Male"
"6018401",371833,2025-05-15 02:48:04,43.357551574707,-8.84405708312988,"Male"
"6018401",371833,2025-05-15 02:53:02,43.3576774597168,-8.84414196014404,"Male"
"6018401",371833,2025-05-15 02:58:02,43.3575744628906,-8.84404563903809,"Male"
"6018401",371833,2025-05-15 03:03:02,43.357551574707,-8.84403800964355,"Male"
"6018401",371833,2025-05-15 03:08:12,43.3575782775879,-8.84403610229492,"Male"
"6018401",371833,2025-05-15 03:13:02,43.3574752807617,-8.84391784667969,"Male"
"6018401",371833,2025-05-15 03:18:06,43.3574333190918,-8.84391117095947,"Male"
"6018401",371833,2025-05-15 03:23:07,43.3574104309082,-8.84382724761963,"Male"
"6018401",371833,2025-05-15 03:28:03,43.3574714660645,-8.84389209747314,"Male"
"6018401",371833,2025-05-15 03:33:04,43.3575325012207,-8.84402275085449,"Male"
"6018401",371833,2025-05-15 03:38:04,43.357479095459,-8.84403419494629,"Male"
"6018401",371833,2025-05-15 03:43:05,43.3575019836426,-8.84395217895508,"Male"
"6018401",371833,2025-05-15 03:48:02,43.3575553894043,-8.84395980834961,"Male"
